date,site,exposure,group_name,data_collectors,transect_number,transect_number_2024,tidal_height,quadrat_size,photos,Cover_deadbarnacle,Abietinaria_spp,Anthopleura_elegantissima,Anthopleura_xanthogrammica,Balanus_crenatus,Balanus_glandula,C_finmarkiensis,Chthamalus_dalli,Dead_mussel,Dendrobeania_lichenoides,Encrusting_colonial_ascidians,Halichondria_spp,Haliclona_spp,Hymenamphiastra_cyanocrypta,Membranipora_membranacea,Mitella_polymerus,Mytilus_edulis,Mytilus_californianus,Ophilitaspongia_pennata,Pycnoclavella_stanleyi,Schizoporella_uncornis,Semibalanus_cariosus,Sertularella_spp
2017-08-20,wizard,exposed,not available,not available,20,NA,2.5,0.0625,,1,0,1,0,0,4,0,8,0,0,0,0,0,0,0,5,0,26,0,0,0,22,0
2017-08-20,wizard,exposed,not available,not available,20,NA,3,0.0625,,6,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,20,NA,3.5,0.0625,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,21,NA,0.2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,21,NA,0.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
2017-08-20,wizard,exposed,not available,not available,21,NA,1,0.0625,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,21,NA,1.5,0.0625,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,21,NA,2,0.0625,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,15,0,0,0,4,0
2017-08-20,wizard,exposed,not available,not available,21,NA,2.5,0.0625,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,66,0,0,0,8,0
2017-08-20,wizard,exposed,not available,not available,21,NA,3,0.0625,,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,21,NA,3.5,0.0625,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,24,NA,0.2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,24,NA,0.5,0.0625,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,24,NA,1,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2017-08-20,wizard,exposed,not available,not available,24,NA,1.5,0.0625,,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,24,NA,2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,2,0
2017-08-20,wizard,exposed,not available,not available,24,NA,2.5,0.0625,,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,24,NA,3,0.0625,,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,24,NA,3.5,0.0625,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,30,NA,0.2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,30,NA,0.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,30,NA,1,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2017-08-20,wizard,exposed,not available,not available,30,NA,1.5,0.0625,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,30,NA,2,0.0625,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,30,NA,2.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,30,NA,3,0.0625,,5,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,30,NA,3.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,40,NA,0.2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,40,NA,0.5,0.0625,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2017-08-20,wizard,exposed,not available,not available,40,NA,1,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,40,NA,1.5,0.0625,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,40,NA,2,0.0625,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,40,NA,2.5,0.0625,,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,40,NA,3,0.0625,,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,40,NA,3.5,0.0625,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,44,NA,0.2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,3,10
2017-08-20,wizard,exposed,not available,not available,44,NA,0.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1
2017-08-20,wizard,exposed,not available,not available,44,NA,1,0.0625,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,44,NA,1.5,0.0625,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,44,NA,2,0.0625,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,44,NA,2.5,0.0625,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,34,0,10,0,0,0,8,1
2017-08-20,wizard,exposed,not available,not available,44,NA,3,0.0625,,2,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,44,NA,3.5,0.0625,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,45,NA,0.2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,45,NA,0.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,45,NA,1,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,45,NA,1.5,0.0625,,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,45,NA,2,0.0625,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,45,NA,2.5,0.0625,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,45,NA,3,0.0625,,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,45,NA,3.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-20,wizard,exposed,not available,not available,50,NA,0.2,0.0625,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,50,NA,0.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0
2017-08-20,wizard,exposed,not available,not available,50,NA,1,0.0625,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,50,NA,1.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,50,NA,2,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90,0,0,0,5,0
2017-08-20,wizard,exposed,not available,not available,50,NA,2.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0
2017-08-20,wizard,exposed,not available,not available,50,NA,3,0.0625,,7,0,0,0,0,22,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,29,0
2017-08-20,wizard,exposed,not available,not available,50,NA,3.5,0.0625,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,1,0.0625,y,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,1.5,0.0625,y,3,0,6,1,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,2,0.0625,y,22,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,2.5,0.0625,y,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40,1,10,0,0,1,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,3,0.0625,y,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",2,NA,3.5,0.0625,y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,1.5,0.0625,Y,0,0,1,11,0,0,0,0,1,0,0,0.01,0.25,0,0,2,0,0,0,0,0,0.1,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,2,0.0625,y,8,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,2.5,0.0625,y,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,2,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,3,0.0625,y,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,25,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",7,NA,3.5,0.0625,N,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,1.5,0.0625,y,0,0,2,4,0,0,0,0,0,0,0,6,0,0,2.5,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,2,0.0625,y,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,2.5,0.0625,y,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,23,0,0,0,2,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,3,0.0625,y,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",9,NA,3.5,0.0625,n,2,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,1.5,0.0625,Y,0,0,5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,2,0.0625,N,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,2.5,0.0625,N,1,0,0,0,0,60,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,3,0.0625,N,1,0,0,0,0,90,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",11,NA,3.5,0.0625,N,1,0,0,0,1,50,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,1.5,0.0625,n,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.2,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,2,0.0625,n,3,0,1.5,0,0,3,0,2,0,0,0,0,0,0,0,0,0.05,3,0,0,0,2,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,2.5,0.0625,n,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,3,0.0625,n,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",15,NA,3.5,0.0625,n,1,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,1.5,0.0625,y,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,2,0.0625,y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,2,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,2.5,0.0625,y,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,25,0,0,10,5,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,3,0.0625,y,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",17,NA,3.5,0.0625,y,0,0,0,0,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,1.5,0.0625,y,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,2,0.0625,y,3,0,1,0,2,10,0,0,0,0,0,0,0,0,0,22,0,100,0,0,0,5,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,2.5,0.0625,y,5,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,3,0.0625,y,0,0,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Urchins,"Emily, Emma, Kyle, Alexis, Shay, Colin",19,NA,3.5,0.0625,y,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,0.2,0.0625,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,0.5,0.0625,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,1,0.0625,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,1.5,0.0625,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,2,0.0625,yes,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,2.5,0.0625,yes,1,0,0,0,6,9,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,1,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,3,0.0625,yes,1,0,0,0,0,50,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",28,NA,3.5,0.0625,yes,0.5,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,0.2,0.0625,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,0.5,0.0625,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,1,0.0625,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,1.5,0.0625,yes,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,2,0.0625,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,2.5,0.0625,yes,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,3,0.0625,yes,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",29,NA,3.5,0.0625,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-11,Wizard Islet,exposed,Ghost shrimp,"megan, charly, petar, tom, madeleine, zack",32,NA,0.2,0.0625,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
